player_id,total_matches,win_rate,win_rate_hard,matches_hard,win_rate_clay,matches_clay,win_rate_grass,matches_grass,win_rate_carpet,matches_carpet,form_last_10,form_last_20,form_last_30,avg_1st_serve_pct,avg_1st_serve_win_pct,avg_ace_rate
229435,3,0.3333333333333333,0.5,0,0.5,0,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229436,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229437,3,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229438,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229439,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229440,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229441,14,0.35714285714285715,0.5,0,0.4,10,0.5,0,0.5,0,0.4,0.35714285714285715,0.35714285714285715,,,
229443,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229444,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229445,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229446,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229447,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229448,3,0.3333333333333333,0.5,0,0.3333333333333333,3,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
104205,5,0.0,0.0,2,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229450,7,0.5714285714285714,0.5,0,0.5714285714285714,7,0.5,0,0.5,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,
229449,4,0.0,0.5,0,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229452,7,0.14285714285714285,0.5,0,0.14285714285714285,7,0.5,0,0.5,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,
229451,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229454,10,0.4,0.5,0,0.4,10,0.5,0,0.5,0,0.4,0.4,0.4,,,
229453,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229455,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229456,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229458,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229459,8,0.25,0.25,4,0.5,0,0.5,0,0.5,0,0.25,0.25,0.25,,,
229457,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229461,7,0.14285714285714285,0.0,1,0.5,0,0.5,0,0.5,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,
229462,3,0.3333333333333333,0.5,0,0.5,0,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229460,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229464,5,0.2,0.5,0,0.5,0,0.5,0,0.5,0,0.2,0.2,0.2,,,
229463,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229465,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229467,10,0.2,0.5,0,0.2857142857142857,7,0.5,0,0.0,1,0.2,0.2,0.2,,,
229466,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229468,2,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229470,4,0.25,0.5,0,0.3333333333333333,3,0.5,0,0.5,0,0.25,0.25,0.25,,,
229469,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229471,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229472,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229473,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229474,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229475,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229476,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229478,4,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229479,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229480,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229481,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229482,3,0.0,0.5,0,0.5,0,0.0,2,0.5,0,0.0,0.0,0.0,,,
229483,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229484,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229485,10,0.2,0.5,0,0.0,1,0.3333333333333333,3,0.5,0,0.2,0.2,0.2,,,
229486,4,0.25,0.5,0,0.5,0,0.25,4,0.5,0,0.25,0.25,0.25,,,
229487,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201922,1,0.0,0.5,0,0.5,0,0.5,0,0.0,1,0.0,0.0,0.0,,,
229490,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229491,3,0.6666666666666666,0.5,0,0.5,0,0.5,0,0.5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
229492,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229493,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229494,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229495,3,0.3333333333333333,0.5,2,0.5,0,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229496,4,0.75,0.5,0,0.5,0,0.5,0,0.5,0,0.75,0.75,0.75,,,
229498,2,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229499,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229501,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229502,3,0.6666666666666666,0.5,0,0.5,0,0.5,0,0.5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
201925,1,0.0,0.5,0,0.5,0,0.5,0,0.0,1,0.0,0.0,0.0,,,
229507,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229508,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229509,6,0.3333333333333333,0.5,0,0.5,4,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229510,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229511,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229512,3,0.6666666666666666,0.5,0,0.6666666666666666,3,0.5,0,0.5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
229513,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229514,6,0.3333333333333333,0.5,0,0.4,5,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229515,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229516,15,0.2,0.5,0,0.2,10,0.5,0,0.5,0,0.2,0.2,0.2,,,
229517,3,0.0,0.5,0,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229518,5,0.2,0.5,0,0.25,4,0.5,0,0.5,0,0.2,0.2,0.2,,,
229519,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229520,5,0.2,0.5,0,0.2,5,0.5,0,0.5,0,0.2,0.2,0.2,,,
229521,5,0.2,0.5,0,0.2,5,0.5,0,0.5,0,0.2,0.2,0.2,,,
229522,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229523,2,0.5,0.5,0,0.5,0,0.5,2,0.5,0,0.5,0.5,0.5,,,
229524,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229525,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229526,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229527,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201929,3,0.0,0.5,0,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229529,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229530,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229531,6,0.3333333333333333,0.5,0,0.3333333333333333,3,0.0,1,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
201930,1,0.0,0.5,0,0.5,0,0.5,0,0.0,1,0.0,0.0,0.0,,,
229533,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229534,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229535,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229536,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229537,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229538,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229539,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229540,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229541,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229542,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229543,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229544,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229545,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229546,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229550,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229552,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229555,2,0.0,0.5,0,0.0,1,0.5,0,0.0,1,0.0,0.0,0.0,,,
201899,23,0.5217391304347826,0.42857142857142855,7,0.5625,16,0.5,0,0.5,0,0.6,0.5,0.5217391304347826,,,
229565,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229566,3,0.0,0.5,0,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229567,4,0.0,0.5,0,0.0,4,0.5,0,0.5,0,0.0,0.0,0.0,,,
229568,3,0.3333333333333333,0.5,0,0.3333333333333333,3,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229569,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229570,2,0.0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229571,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229572,5,0.2,0.2,5,0.5,0,0.5,0,0.5,0,0.2,0.2,0.2,,,
229573,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229574,2,0.0,0.0,2,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
201940,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
224043,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229585,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229586,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229587,19,0.3684210526315789,0.5,0,0.45454545454545453,11,0.5,0,0.5,2,0.3,0.3684210526315789,0.3684210526315789,,,
229588,7,0.5714285714285714,0.5,0,0.6,5,0.5,0,0.5,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,
229589,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229590,4,0.5,0.5,0,0.5,4,0.5,0,0.5,0,0.5,0.5,0.5,,,
229591,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229592,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229593,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229594,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229595,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229596,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229597,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229598,2,0.0,0.5,0,0.0,1,0.5,0,0.0,1,0.0,0.0,0.0,,,
229599,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229600,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229601,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229602,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229603,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229604,3,0.6666666666666666,0.5,0,0.6666666666666666,3,0.5,0,0.5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
229605,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229606,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229607,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229608,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229609,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229610,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229611,5,0.4,0.5,0,0.5,4,0.5,0,0.5,0,0.4,0.4,0.4,,,
229612,4,0.25,0.5,0,0.0,2,0.5,0,0.5,0,0.25,0.25,0.25,,,
104253,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229613,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229614,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229616,3,0.3333333333333333,0.5,0,0.3333333333333333,3,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229615,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229617,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229619,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229618,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229621,4,0.5,0.5,0,0.6666666666666666,3,0.5,0,0.5,0,0.5,0.5,0.5,,,
229620,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229623,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229622,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229624,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229625,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229627,2,0.5,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0.5,0.5,,,
229626,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229628,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229630,2,0.5,0.5,2,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229629,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229631,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229635,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229636,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229637,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229638,5,0.2,0.5,2,0.5,0,0.5,0,0.5,0,0.2,0.2,0.2,,,
229639,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229640,1,0.0,0.0,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229641,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
229642,3,0.3333333333333333,0.5,0,0.3333333333333333,3,0.5,0,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
201953,2,0.0,0.0,1,0.5,0,0.5,0,0.0,1,0.0,0.0,0.0,,,
229646,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229647,2,1.0,0.5,0,1.0,2,0.5,0,0.5,0,1.0,1.0,1.0,,,
229648,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229649,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229650,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229651,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229652,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229654,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229655,3,0.6666666666666666,0.5,0,0.6666666666666666,3,0.5,0,0.5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
229656,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229657,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229658,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229659,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201956,5,0.0,0.5,0,0.0,1,0.5,0,0.0,1,0.0,0.0,0.0,,,
201957,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229666,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229671,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229675,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
229678,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
201960,5,0.0,0.5,0,0.0,5,0.5,0,0.5,0,0.0,0.0,0.0,,,
229684,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229689,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
201962,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229693,1,0.0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
208476,2,0.0,0.0,2,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,,,
229696,2,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,,,
104270,9,0.0,0.0,6,0.0,3,0.5,0,0.5,0,0.0,0.0,0.0,,,
229707,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229709,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229710,4,0.25,0.5,0,0.5,0,0.0,1,0.5,0,0.25,0.25,0.25,,,
229711,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229712,6,0.3333333333333333,0.5,0,0.5,0,0.5,2,0.5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
229713,2,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201905,1,0.0,0.5,0,0.0,1,0.5,0,0.5,0,0.0,0.0,0.0,,,
229715,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201966,3,0.0,0.5,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,,,
229717,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
229718,1,0.0,0.5,0,0.5,0,0.0,1,0.5,0,0.0,0.0,0.0,,,
201967,2,0.0,0.5,0,0.0,2,0.5,0,0.5,0,0.0,0.0,0.0,,,
